GenNum,BusNum,BusNumExt,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
1538,2105,2759,58253,-118.36,Other Natural Gas,GEN2,34.075,1.66430858
1539,2105,2759,58253,-118.36,Other Natural Gas,GEN3,34.075,1.66430858
1540,2105,2759,58253,-118.36,Other Natural Gas,GEN4,34.075,1.66430858
1541,459,641,58258,-118.404167,Natural Gas Fired Combustion Turbine,GEN1,33.943889,1.344008231
1542,459,641,58258,-118.404167,Natural Gas Fired Combustion Turbine,GEN2,33.943889,1.344008231
1543,2282,2972,58289,-114.571667,Solar Photovoltaic,VNPV,33.598889,2.356981503
1544,2282,2972,58290,-114.571667,Solar Photovoltaic,VSPV,33.597222,2.469925406
1545,305,439,58296,-119.238056,Other Natural Gas,ROL6,35.739722,2.348047451
1546,305,439,58297,-119.236667,Other Natural Gas,ROL4,35.734167,1.717922566
1547,230,339,58298,-119.889722,Other Natural Gas,ROL3,35.653056,5.371729846
1548,1921,2541,58299,-121.934167,Other Natural Gas,XLX,37.252778,2.844104435
1549,2229,2903,58300,-118.315,Other Natural Gas,HON,33.838056,1.110765933
1550,1823,2411,58301,-122.026944,Other Natural Gas,JPR,37.406944,0.515334694
1551,1516,1980,58302,-117.286944,Other Natural Gas,LFT,33.137222,1.597106536
1552,634,861,58303,-121.623333,Other Natural Gas,TLR,36.6575,0.669361734
1553,8276,9664,58304,-119.540278,Solar Photovoltaic,1,36.505278,4.212653568
1554,8276,9664,58304,-119.540278,Solar Photovoltaic,2,36.505278,4.212653568
1555,8276,9664,58304,-119.540278,Solar Photovoltaic,3,36.505278,4.212653568
1556,1446,1888,58306,-119.128581,Solar Photovoltaic,1,36.2675,6.45733688
1557,1446,1888,58306,-119.128581,Solar Photovoltaic,2,36.2675,6.45733688
1558,1446,1888,58306,-119.128581,Solar Photovoltaic,3,36.2675,6.45733688
1559,1423,1862,58307,-119.255,Solar Photovoltaic,1,36.3875,4.772978721
1560,1423,1862,58307,-119.255,Solar Photovoltaic,2,36.3875,4.772978721
1561,1423,1862,58307,-119.255,Solar Photovoltaic,3,36.3875,4.772978721
1562,1433,1872,58308,-119.133889,Solar Photovoltaic,1,36.211944,3.851448672
1563,1433,1872,58308,-119.133889,Solar Photovoltaic,3,36.211944,3.851448672
1564,1433,1872,58308,-119.133889,Solar Photovoltaic,4,36.211944,3.851448672
1565,1439,1879,58309,-119.039722,Solar Photovoltaic,1,36.102778,3.961429127
1566,1439,1879,58309,-119.039722,Solar Photovoltaic,2,36.102778,3.961429127
1567,1439,1879,58309,-119.039722,Solar Photovoltaic,5,36.102778,3.961429127
1568,1918,2536,58320,-121.833611,Landfill Gas,362,38.314722,5.330524298
1569,8314,9706,58354,-118.288056,Solar Photovoltaic,1,34.665556,2.695248834
1570,8314,9706,58355,-118.286944,Solar Photovoltaic,1,34.665556,2.739871802
1571,1416,1855,58366,-119.510833,Solar Photovoltaic,1,35.895,9.023503925
1572,51,65,58370,-121.684167,Solar Photovoltaic,GEN1,39.373333,0.551616081
1573,51,65,58371,-121.681667,Solar Photovoltaic,GEN1,39.373333,0.62025631
1574,1416,1855,58373,-119.4625,Solar Photovoltaic,WRCA,35.871389,10.23985188
1575,2417,3197,58374,-119.573333,Solar Photovoltaic,CSCA,36.138333,0.348572347
1576,71,90,58376,-121.747778,Solar Photovoltaic,1,38.001667,1.077992033
1577,8821,10217,58379,-120.599444,Landfill Gas,W3998,35.186667,8.941253148
1578,2328,3044,58388,-118.4036,Solar Photovoltaic,AVS1,34.8181,5.412159674
1579,2328,3044,58388,-118.4036,Solar Photovoltaic,SS11,34.8181,5.412159674
1580,2328,3044,58388,-118.4036,Solar Photovoltaic,SS12,34.8181,5.412159674
1581,2328,3044,58388,-118.4036,Solar Photovoltaic,SS13,34.8181,5.412159674
1582,2328,3044,58388,-118.4036,Solar Photovoltaic,SS14,34.8181,5.412159674
1583,2328,3044,58388,-118.4036,Solar Photovoltaic,SS15,34.8181,5.412159674
1584,2328,3044,58388,-118.4036,Solar Photovoltaic,SS16,34.8181,5.412159674
1585,2328,3044,58389,-118.352778,Solar Photovoltaic,AVS2,34.848611,7.615326465
1586,2328,3044,58389,-118.352778,Solar Photovoltaic,SS21,34.848611,7.615326465
1587,2328,3044,58389,-118.352778,Solar Photovoltaic,SS22,34.848611,7.615326465
1588,2328,3044,58389,-118.352778,Solar Photovoltaic,SS23,34.848611,7.615326465
1589,2328,3044,58389,-118.352778,Solar Photovoltaic,SS24,34.848611,7.615326465
1590,2328,3044,58389,-118.352778,Solar Photovoltaic,SS25,34.848611,7.615326465
1591,296,427,58394,-118.2,Onshore Wind Turbine,AW10,35.06,1.420177097
1592,2217,2891,58395,-118.39,Onshore Wind Turbine,AW11,35.065,1.971760953
1593,639,870,58397,-121.408611,Landfill Gas,ENG1,36.534167,4.429028786
1594,1512,1976,58418,-117.466667,Solar Photovoltaic,1,34.501111,6.210560214
1595,1512,1976,58419,-117.471111,Solar Photovoltaic,1,34.497778,6.722574334
1596,8810,10206,58429,-118.519188,Landfill Gas,1,34.335678,3.742063589
1597,8810,10206,58429,-118.519188,Landfill Gas,2,34.335678,3.742063589
1598,8810,10206,58429,-118.519188,Landfill Gas,3,34.335678,3.742063589
1599,8810,10206,58429,-118.519188,Landfill Gas,4,34.335678,3.742063589
1600,8810,10206,58429,-118.519188,Landfill Gas,5,34.335678,3.742063589
1601,7861,9241,58430,-115.647778,Solar Photovoltaic,CSE1,32.686944,7.227058639
1602,7861,9241,58430,-115.647778,Solar Photovoltaic,CSE2,32.686944,7.227058639
1603,7861,9241,58430,-115.647778,Solar Photovoltaic,CSE3,32.686944,7.227058639
1604,7861,9241,58430,-115.647778,Solar Photovoltaic,CSE4,32.686944,7.227058639
1605,7861,9241,58430,-115.647778,Solar Photovoltaic,CSE5,32.686944,7.227058639
1606,7861,9241,58430,-115.647778,Solar Photovoltaic,CSE6,32.686944,7.227058639
1607,1462,1909,58432,-119.083056,Natural Gas Internal Combustion Engine,COG1,34.179722,3.027520193
1608,1462,1909,58432,-119.083056,Natural Gas Internal Combustion Engine,COG2,34.179722,3.027520193
1609,1462,1909,58432,-119.083056,Natural Gas Internal Combustion Engine,COG3,34.179722,3.027520193
1610,7822,9202,58436,-120.929722,Landfill Gas,ENG1,38.029722,7.522747086
1611,7822,9202,58436,-120.929722,Landfill Gas,ENG2,38.029722,7.522747086
1612,8808,10204,58437,-121.185104,Landfill Gas,ENG1,37.883406,6.313035492
1613,8808,10204,58437,-121.185104,Landfill Gas,ENG2,37.883406,6.313035492
1614,536,729,58440,-118.390833,Other Natural Gas,9560,34.145,2.925565346
1615,536,729,58440,-118.390833,Other Natural Gas,9580,34.145,2.925565346
1616,536,729,58440,-118.390833,Other Natural Gas,9581,34.145,2.925565346
1617,536,729,58440,-118.390833,Other Natural Gas,9583,34.145,2.925565346
1618,536,729,58440,-118.390833,Other Natural Gas,9585,34.145,2.925565346
1619,536,729,58440,-118.390833,Other Natural Gas,9587,34.145,2.925565346
1620,544,742,58445,-118.051111,Solar Photovoltaic,1,34.655,2.088188637
1621,544,742,58445,-118.051111,Solar Photovoltaic,2,34.655,2.088188637
1622,544,742,58446,-118.051944,Solar Photovoltaic,1,34.650556,1.682713896
1623,544,742,58447,-118.061111,Solar Photovoltaic,1,34.647778,0.901603933
1624,544,742,58447,-118.061111,Solar Photovoltaic,2,34.647778,0.901603933
1625,544,742,58447,-118.061111,Solar Photovoltaic,3,34.647778,0.901603933
1626,2007,2647,58448,-117.154444,Solar Photovoltaic,1,34.509167,5.688320721
1627,524,716,58449,-118.163056,Solar Photovoltaic,1,34.643889,0.218235453
1628,524,716,58449,-118.163056,Solar Photovoltaic,2,34.643889,0.218235453
1629,524,716,58449,-118.163056,Solar Photovoltaic,3,34.643889,0.218235453
1630,544,742,58450,-118.061389,Solar Photovoltaic,1,34.668889,3.162974998
1631,544,742,58451,-118.0625,Solar Photovoltaic,1,34.695278,6.078322764
1632,408,576,58452,-118.274167,Solar Photovoltaic,1,34.708889,1.68884183
1633,563,763,58454,-117.642222,Solar Photovoltaic,1,34.600833,7.485766096
1634,563,763,58454,-117.642222,Solar Photovoltaic,2,34.600833,7.485766096
1635,8159,9543,58462,-114.739722,Solar Photovoltaic,1,33.694722,10.12004376
1636,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK2,33.694722,10.12004376
1637,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK3,33.694722,10.12004376
1638,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK4,33.694722,10.12004376
1639,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK5,33.694722,10.12004376
1640,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK6,33.694722,10.12004376
1641,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK7,33.694722,10.12004376
1642,8159,9543,58462,-114.739722,Solar Photovoltaic,BLK8,33.694722,10.12004376
1643,7861,9241,58467,-115.726389,Solar Photovoltaic,CVS1,32.753333,4.060582905
1644,28,37,58472,-120.913611,Wood/Wood Waste Biomass,1,38.277778,0.071787266
1645,309,444,58498,-118.246944,Solar Photovoltaic,RONE,34.9,4.067378935
1646,309,444,58499,-118.238333,Solar Photovoltaic,RTWO,34.900278,4.003692487
1647,296,427,58500,-118.16451,Solar Photovoltaic,RIO,35.00745,5.549986063
1648,296,427,58502,-118.164167,Solar Photovoltaic,COL3,35.024722,3.832165998
1649,8331,9723,58506,-114.918056,Solar Photovoltaic,937,33.568333,1.123850911
1650,8651,10047,58508,-121.148889,Solar Photovoltaic,PV3,38.136389,2.310539005
1651,8379,9773,58509,-120.68287,Solar Photovoltaic,PV4,35.55795,0.400220737
1652,8651,10047,58510,-121.14122,Solar Photovoltaic,PV5,38.12139,1.739657443
1653,8331,9723,58513,-114.918056,Solar Photovoltaic,937,33.565,1.059427111
1654,1872,2474,58514,-116.53,Solar Photovoltaic,DHCA,33.923056,2.523926544
1655,574,778,58522,-120.046667,Solar Photovoltaic,1,36.941111,2.105991456
1656,7795,9175,58525,-122.139717,Solar Photovoltaic,1,37.633526,2.241128573
1657,7795,9175,58525,-122.139717,Other Waste Biomass,COGEN,37.633526,2.241128573
1658,1718,2267,58527,-115.5325,Solar Photovoltaic,1,32.967222,0.246572648
1659,798,1061,58528,-116.5431,Solar Photovoltaic,WDT44,33.8906,1.210832827
1660,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL12,33.8055,5.230684973
1661,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL13,33.8055,5.230684973
1662,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL14,33.8055,5.230684973
1663,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL15,33.8055,5.230684973
1664,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL16,33.8055,5.230684973
1665,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL17,33.8055,5.230684973
1666,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL18,33.8055,5.230684973
1667,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL19,33.8055,5.230684973
1668,2249,2929,58542,-115.3947,Solar Photovoltaic,DSL20,33.8055,5.230684973
1669,182,272,58545,-115.481944,Solar Photovoltaic,1,32.982778,3.888197762
1670,1455,1899,58578,-120.528723,Solar Photovoltaic,SON1,37.889753,3.126557596
1671,1043,1364,58581,-117.531111,Solar Photovoltaic,1,34.043889,0.769413679
1672,1860,2461,58582,-117.596111,Solar Photovoltaic,1,34.05,2.654742527
1673,43,53,58585,-121.815278,Batteries,BESS,39.724167,0.764026102
1674,43,53,58585,-121.815278,Natural Gas Fired Combustion Turbine,COGN,39.724167,0.764026102
1675,43,53,58585,-121.815278,Solar Photovoltaic,SOLR,39.724167,0.764026102
1676,1015,1322,58590,-116.234444,Solar Photovoltaic,1,34.157222,5.460677079
1677,964,1255,58593,-121.501389,Petroleum Liquids,BS1,38.573889,0.222444365
1678,964,1255,58593,-121.501389,Petroleum Liquids,EM1,38.573889,0.222444365
1679,964,1255,58593,-121.501389,Natural Gas Steam Turbine,STG,38.573889,0.222444365
1680,1131,1468,58607,-122.394167,Natural Gas Internal Combustion Engine,1,37.793333,0.647822002
1681,1131,1468,58607,-122.394167,Natural Gas Internal Combustion Engine,2,37.793333,0.647822002
1682,1131,1468,58607,-122.394167,Natural Gas Internal Combustion Engine,3,37.793333,0.647822002
1683,1512,1976,58609,-117.456944,Solar Photovoltaic,ISP1,34.553056,1.760247342
1684,2007,2647,58610,-117.191111,Solar Photovoltaic,NSP1,34.551111,4.355235455
1685,2007,2647,58611,-117.145,Solar Photovoltaic,1,34.496944,6.871094266
1686,2007,2647,58612,-117.191944,Solar Photovoltaic,1,34.545,3.745034843
1687,8243,9629,58616,-120.075833,Solar Photovoltaic,WSF1,36.138056,4.46345799
1688,2337,3056,58619,-122.402778,Natural Gas Internal Combustion Engine,1,37.795556,0.388644116
1689,2337,3056,58619,-122.402778,Natural Gas Internal Combustion Engine,2,37.795556,0.388644116
1690,7723,9103,58621,-115.546389,Solar Photovoltaic,ECPV,32.803333,0.870790772
1691,16,23,58625,-121.886944,Other Natural Gas,SRFC2,37.719167,1.033871646
1692,16,23,58625,-121.886944,Batteries,SRJBA,37.719167,1.033871646
1693,16,23,58625,-121.886944,Solar Photovoltaic,SRPV2,37.719167,1.033871646
1694,16,23,58625,-121.886944,Solar Photovoltaic,SRPV3,37.719167,1.033871646
1695,8314,9706,58626,-118.324722,Solar Photovoltaic,WABSA,34.681667,2.30454313
1696,8314,9706,58627,-118.320278,Solar Photovoltaic,WADR,34.688889,1.811028087
1697,8170,9554,58633,-121.787778,Solar Photovoltaic,1,36.721111,6.645152073
1698,544,742,58634,-118.058889,Solar Photovoltaic,1,34.695833,6.165445068
1699,841,1112,58636,-121.416389,Solar Photovoltaic,1,38.643611,0.606163932
1700,1430,1869,58642,-119.42,Solar Photovoltaic,1,36.2,6.672808552
1701,1430,1869,58642,-119.42,Solar Photovoltaic,2,36.2,6.672808552
1702,8056,9440,58698,-117.5375,Solar Photovoltaic,D960,34.013056,2.534773481
1703,8056,9440,58698,-117.5375,Solar Photovoltaic,D9611,34.013056,2.534773481
1704,8056,9440,58698,-117.5375,Solar Photovoltaic,D9612,34.013056,2.534773481
1705,259,380,58699,-119.105556,Other Waste Biomass,GEN 1,35.169722,4.326885876
1706,259,380,58699,-119.105556,Other Waste Biomass,GEN 2,35.169722,4.326885876
1707,230,339,58711,-119.85,Solar Photovoltaic,BLKW,35.62,0.685652269
1708,230,339,58711,-119.85,Solar Photovoltaic,LTHL,35.62,0.685652269
1709,139,205,58713,-120.41,Solar Photovoltaic,NSTR,36.73,4.486624575
1710,227,336,58718,-118.875,Solar Photovoltaic,PV1,35.150694,0.318059365
1711,227,336,58721,-118.875278,Solar Photovoltaic,ORION,35.150694,0.293026836
1712,7864,9244,58748,-121.966389,Solar Photovoltaic,NBWT,38.300556,1.719914929
1713,408,576,58750,-118.289444,Solar Photovoltaic,LDFRB,34.716944,0.121917816
1714,408,576,58751,-118.289444,Solar Photovoltaic,RSC2,34.713333,0.517479608
1715,408,576,58752,-118.289444,Solar Photovoltaic,RSD2,34.713333,0.517479608
1716,408,576,58753,-118.289722,Solar Photovoltaic,SSA2,34.723056,0.569524396
1717,408,576,58754,-118.289722,Solar Photovoltaic,SSB2,34.723056,0.569524396
1718,408,576,58755,-118.289722,Solar Photovoltaic,SSC2,34.723056,0.569524396
1719,408,576,58756,-118.289722,Solar Photovoltaic,SSD2,34.723056,0.569524396
1720,408,576,58757,-118.289722,Solar Photovoltaic,UE2,34.723056,0.569524396
1721,408,576,58757,-118.289722,Solar Photovoltaic,UF2,34.723056,0.569524396
1722,408,576,58757,-118.289722,Solar Photovoltaic,UG2,34.723056,0.569524396
1723,408,576,58757,-118.289722,Solar Photovoltaic,UH2,34.723056,0.569524396
1724,1966,2596,58761,-117.341667,Solar Photovoltaic,EXSA,34.582222,2.222614265
1725,1966,2596,58762,-117.340278,Solar Photovoltaic,EXSB,34.583333,2.071039864
1726,1966,2596,58763,-117.341389,Solar Photovoltaic,EXSC2,34.584444,1.978398147
1727,1287,1674,58814,-121.4225,Solar Photovoltaic,GENA,41.031389,2.509561059
1728,1287,1674,58814,-121.4225,Solar Photovoltaic,GENB,41.031389,2.509561059
1729,8019,9403,58890,-122.479722,Solar Photovoltaic,BERI,38.510833,2.171829081
1730,1545,2020,58906,-117.001667,Solar Photovoltaic,VC1,33.234167,1.605236875
1731,1545,2020,58907,-117.001667,Solar Photovoltaic,VC2,33.234167,1.605236875
1732,1062,1386,58909,-116.875,Solar Photovoltaic,RAM1,33.012222,2.159854135
1733,1062,1386,58911,-116.875,Solar Photovoltaic,RAM2,33.012222,2.159854135
1734,386,552,58912,-118.044444,Solar Photovoltaic,1,33.910833,0.883178977
1735,386,552,58913,-118.044444,Solar Photovoltaic,1,33.910833,0.883178977
1736,1395,1827,58919,-121.669722,Solar Photovoltaic,2127,39.291667,1.882357281
1737,911,1192,58954,-121.163889,Solar Photovoltaic,PV,38.643611,0.276744
1738,1352,1769,58960,-122.765833,Other Waste Biomass,S200,38.368889,0.195243131
1739,1352,1769,58960,-122.765833,Other Waste Biomass,S201,38.368889,0.195243131
1740,1352,1769,58960,-122.765833,Other Waste Biomass,S202,38.368889,0.195243131
1741,1352,1769,58960,-122.765833,Other Waste Biomass,S203,38.368889,0.195243131
1742,402,569,58963,-118.701944,Solar Photovoltaic,PV,34.136111,3.454022765
1743,8843,10241,58973,-119.046111,Solar Photovoltaic,W2CA,35.874722,5.075460644
1744,323,459,58975,-119.805833,Solar Photovoltaic,PV1,36.218806,2.359409276
1745,7974,9356,58978,-120.898611,Other Waste Biomass,CVAP,37.719722,2.106535243
1746,296,427,58983,-118.185556,Solar Photovoltaic,1,35.026667,3.051893881
1747,118,171,58984,-120.290833,Solar Photovoltaic,1,36.6175,4.884311544
1748,323,459,58985,-119.833889,Solar Photovoltaic,1,36.247778,5.602815187
1749,259,380,58986,-119.088889,Solar Photovoltaic,1,35.223333,1.973440214
1750,296,427,58990,-118.185556,Solar Photovoltaic,1,35.026667,3.051893881
1751,1058,1380,59002,-117.333916,Natural Gas Fired Combustion Turbine,CEC 6,33.140507,0.364243385
1752,1058,1380,59002,-117.333916,Natural Gas Fired Combustion Turbine,CEC 7,33.140507,0.364243385
1753,1058,1380,59002,-117.333916,Natural Gas Fired Combustion Turbine,CEC 8,33.140507,0.364243385
1754,1058,1380,59002,-117.333916,Natural Gas Fired Combustion Turbine,CEC 9,33.140507,0.364243385
1755,1058,1380,59002,-117.333916,Natural Gas Fired Combustion Turbine,CEC10,33.140507,0.364243385
1756,2132,2792,59058,-121.960278,Solar Photovoltaic,GEN 1,38.399444,1.112278599
1757,2417,3197,59087,-119.554444,Solar Photovoltaic,GEN 1,36.134444,2.091342867
1758,1717,2266,59088,-115.532222,Solar Photovoltaic,GEN 1,33.165833,3.425005331
1759,449,629,59094,-118.130556,Solar Photovoltaic,GEN 1,34.708333,1.628166052
1760,449,629,59095,-118.130556,Solar Photovoltaic,GEN 1,34.708333,1.628166052
1761,449,629,59096,-118.130556,Solar Photovoltaic,GEN1,34.708333,1.628166052
1762,449,629,59098,-118.123611,Solar Photovoltaic,PV1,34.700278,2.010712482
1763,449,629,59099,-118.123611,Solar Photovoltaic,PV1,34.700278,2.010712482
1764,2267,2952,59129,-121.719444,Solar Photovoltaic,57449,37.969722,1.689238607
1765,1607,2115,59130,-121.755556,Solar Photovoltaic,57449,37.921944,2.726627567
1766,290,420,59132,-117.907222,Solar Photovoltaic,57449,34.9325,4.274410667
1767,310,445,59133,-117.900278,Solar Photovoltaic,57449,34.917222,4.159515743
1768,1117,1452,59138,-117.121389,Solar Photovoltaic,57449,32.906111,0.983470488
1769,1088,1417,59139,-117.170556,Solar Photovoltaic,57449,33.21,7.671027791
1770,449,629,59167,-118.095,Solar Photovoltaic,LS1,34.715,4.898653003
1771,2034,2675,59169,-118.166111,Solar Photovoltaic,LS2,34.710556,1.638056945
1772,995,1291,59182,-117.378056,Solar Photovoltaic,Oct-94,34.435,2.990099654
1773,2417,3197,59183,-119.564722,Solar Photovoltaic,PV1,36.138056,1.122402526
1774,1433,1872,59203,-119.12,Solar Photovoltaic,PV1,36.19,2.971950106
1775,1433,1872,59203,-119.12,Solar Photovoltaic,PV2,36.19,2.971950106
1776,1433,1872,59203,-119.12,Solar Photovoltaic,PV3,36.19,2.971950106
1777,1439,1879,59219,-119.02,Solar Photovoltaic,PV1,36.05,2.341513389
1778,1439,1879,59219,-119.02,Solar Photovoltaic,PV2,36.05,2.341513389
1779,296,427,59235,-118.206389,Onshore Wind Turbine,GEN1,35.088889,4.283326759
1780,1684,2226,59236,-118.243333,Onshore Wind Turbine,GEN1,35.060556,2.428018918
1781,1678,2219,59249,-119.6825,Solar Photovoltaic,PV1,35.416111,1.080268055
1782,1999,2637,59250,-119.629167,Solar Photovoltaic,PV1,35.4225,3.741972142
1783,8682,10078,59256,-121.927778,Batteries,BAT1,38.393333,1.063127209
1784,1264,1642,59257,-121.755,Batteries,YB1,37.305833,4.1512143
1785,8548,9944,59261,-118.304167,Other Natural Gas,VZ300,33.850556,0.319128996
1786,457,638,59262,-117.932778,Solar Photovoltaic,LLRC,34.599444,3.798927406
1787,7886,9266,59265,-120.484444,Solar Photovoltaic,PV8,37.267778,0.662781925
1788,7886,9266,59267,-120.4825,Solar Photovoltaic,PV9,37.267778,0.744284022
1789,7633,9013,59269,-117.387222,Solar Photovoltaic,VMLB2,34.512778,0.878013512
1790,7633,9013,59270,-117.387222,Solar Photovoltaic,VMLC2,34.511389,0.724952622
1791,7633,9013,59271,-117.387222,Solar Photovoltaic,VMLD2,34.509444,0.512026995
1792,7633,9013,59272,-117.387222,Solar Photovoltaic,VMLE2,34.508056,0.362510245
1793,457,638,59273,-117.938889,Solar Photovoltaic,PALME,34.613056,2.773200691
1794,17,24,59279,-121.884167,Other Natural Gas,LFT01,37.643889,3.855469381
1795,1253,1628,59280,-121.871944,Other Natural Gas,KLG00,37.356389,0.846070382
1796,2266,2951,59283,-121.703889,Solar Photovoltaic,W4236,38.001111,0.66947565
1797,583,791,59299,-122.565,Landfill Gas,RED1,38.160833,5.81336781
1798,583,791,59299,-122.565,Landfill Gas,RED2,38.160833,5.81336781
1799,1987,2623,59300,-119.629167,Solar Photovoltaic,HAN1,36.306667,2.36494607
1800,1987,2623,59300,-119.629167,Solar Photovoltaic,HAN2,36.306667,2.36494607
1801,1680,2221,59322,-119.6225,Solar Photovoltaic,GEN1,35.305556,1.105607319
1802,8753,10149,59323,-121.457778,Solar Photovoltaic,SMUPV,38.587222,1.437408712
1803,1546,2021,59328,-116.354587,Onshore Wind Turbine,GAC1,32.702107,0.34911488
1804,8690,10086,59329,-121.340278,Onshore Wind Turbine,SOL1,36.421111,1.176401478
1805,639,870,59330,-121.451667,Onshore Wind Turbine,TAY1,36.505,0.605777088
1806,1334,1738,59331,-122.0925,Onshore Wind Turbine,ANB2,38.233611,0.466216737
1807,2328,3044,59334,-118.352778,Solar Photovoltaic,INV-1,34.812222,9.164560991
1808,2268,2953,59339,-121.052222,Solar Photovoltaic,SSC13,37.130278,3.56640256
1809,1027,1341,59359,-117.562778,Solar Photovoltaic,10400,34.473889,5.572702711
1810,1027,1341,59360,-117.562222,Solar Photovoltaic,11113,34.471389,5.290710048
1811,1425,1864,59395,-119.375,Solar Photovoltaic,SC500,36.185,3.663337517
1812,1889,2495,59405,-117.0725,Solar Photovoltaic,PV11,33.713056,3.574403509
1813,8329,9721,59408,-119.127778,Solar Photovoltaic,1,35.393333,3.130196064
1814,2290,2985,59409,-117.323611,Solar Photovoltaic,SNL17,34.768333,3.092752373
1815,2290,2985,59410,-117.323611,Solar Photovoltaic,SNL19,34.766389,2.876599803
1816,2290,2985,59411,-117.323611,Solar Photovoltaic,SNL18,34.765,2.722158465
1817,236,347,59412,-119.243333,Solar Photovoltaic,SKI20,35.126111,4.870990791
1818,2417,3197,59413,-119.581667,Solar Photovoltaic,C2CA,36.141944,0.562239783
1819,269,393,59414,-119.459722,Solar Photovoltaic,AWCA,35.815,10.81298017
1820,2046,2690,59416,-117.919722,Solar Photovoltaic,PV1,33.8025,1.38933479
1821,1027,1341,59421,-117.470833,Solar Photovoltaic,11111,34.413056,7.883408665
1822,1027,1341,59422,-117.469722,Solar Photovoltaic,10401,34.4175,7.922855822
1823,1027,1341,59423,-117.47,Solar Photovoltaic,10402,34.415278,7.924388066
1824,165,248,59428,-123.725556,Conventional Hydroelectric,GENE1,40.526389,6.960338289
1825,165,248,59428,-123.725556,Conventional Hydroelectric,GENE2,40.526389,6.960338289
1826,8314,9706,59431,-118.334167,Solar Photovoltaic,SSG1,34.703611,3.557348118
1827,1967,2597,59440,-117.3775,Solar Photovoltaic,SAS,34.557222,2.642017032
1828,1967,2597,59441,-117.3775,Solar Photovoltaic,SAS,34.557222,2.642017032
1829,8314,9706,59443,-118.324722,Solar Photovoltaic,WAS1,34.689167,2.218506688
1830,2053,2698,59456,-117.198056,Natural Gas Fired Combustion Turbine,P-TG4,32.894722,1.127877633
1831,2053,2698,59456,-117.198056,Natural Gas Fired Combustion Turbine,P-TG5,32.894722,1.127877633
1832,2053,2698,59457,-117.201111,Natural Gas Fired Combustion Turbine,Q-TG1,32.904167,2.147932961
1833,1090,1419,59458,-117.195556,Natural Gas Fired Combustion Turbine,W-TG1,32.903333,2.099193014
1834,694,936,59461,-117.702222,Landfill Gas,GEN01,33.718889,5.437150452
1835,694,936,59461,-117.702222,Landfill Gas,GEN02,33.718889,5.437150452
1836,694,936,59461,-117.702222,Landfill Gas,GEN03,33.718889,5.437150452
1837,694,936,59461,-117.702222,Landfill Gas,GEN04,33.718889,5.437150452
1838,694,936,59461,-117.702222,Landfill Gas,GEN05,33.718889,5.437150452
1839,694,936,59461,-117.702222,Landfill Gas,GEN06,33.718889,5.437150452
1840,694,936,59461,-117.702222,Landfill Gas,GEN07,33.718889,5.437150452
1841,2291,2986,59469,-117.3475,Solar Photovoltaic,ALAMO,34.682222,0.786389931
1842,1267,1645,59473,-122.01,Solar Photovoltaic,AC2PV,37.33,1.059594021
1843,150,225,59523,-120.236667,Solar Photovoltaic,FRFSP,36.386944,3.589806742
1844,230,339,59524,-119.845,Solar Photovoltaic,FRBSP,35.612,0.839720272
1845,1644,2175,59525,-120.957222,Solar Photovoltaic,FRWSP,37.009444,1.152268117
1846,544,742,59528,-118.076667,Solar Photovoltaic,OASIS,34.648889,1.343346606
1847,1512,1976,59536,-117.464444,Solar Photovoltaic,AWI,34.548056,2.472656285
1848,1512,1976,59537,-117.464444,Solar Photovoltaic,AW2,34.548056,2.472656285
1849,816,1082,59539,-117.283611,Solar Photovoltaic,1,33.896111,2.611558214
1850,2297,3005,59540,-117.552778,Solar Photovoltaic,2,34.100278,0.690662286
1851,1008,1314,59541,-117.606667,Solar Photovoltaic,3,34.039722,1.560496103
1852,1491,1945,59550,-121.993889,Solar Photovoltaic,PCSF,38.521111,0.217139683
1853,611,824,59555,-120.82,Solar Photovoltaic,VEGA1,36.925833,0.867970851
1854,1267,1645,59557,-122.01,Landfill Gas,AC2FC,37.33,1.059594021
1855,1000,1299,59597,-117.319444,Solar Photovoltaic,CS001,34.093333,0.212225981
1856,1858,2459,59598,-117.361667,Solar Photovoltaic,CS002,34.042222,0.08806737
1857,8843,10241,59599,-119.056111,Solar Photovoltaic,GEN1,35.831944,2.826951416
1858,8843,10241,59600,-119.056111,Solar Photovoltaic,GEN1,35.835833,2.689964395
1859,2213,2886,59607,-119.317778,Solar Photovoltaic,MWS,35.115278,3.87019607
1860,814,1080,59610,-117.010556,Solar Photovoltaic,APNLI,33.74,0.77617072
