BranchNum,FID,kv_from,kv_to,tap,Lat1,Lat2,Lon1,Lon2,Length
9462,9672,66,66,0,38.59311071,38.59418013,-121.2375042,-121.2375337,0.094601137
9463,9673,66,66,0,38.6151043,38.63012257,-121.1636167,-121.1562455,1.158798804
9464,9674,66,66,0,38.59437578,38.60317185,-121.236729,-121.178714,3.243471712
9465,9675,66,66,0,38.59418013,38.59437578,-121.2375337,-121.236729,0.058252416
9466,9676,66,66,0,38.60317185,38.6151043,-121.178714,-121.1636167,1.246715072
9467,9677,66,66,0,38.58291575,38.60317185,-121.1864895,-121.178714,1.625878567
9468,9678,66,66,0,38.64303984,38.64272872,-121.1607922,-121.1606159,0.030089884
9469,9679,66,66,0,38.64272872,38.65551239,-121.1606159,-121.1687871,1.210888545
9470,9680,66,66,0,38.65551239,38.6555049,-121.1687871,-121.1682759,0.035311694
9471,9681,66,66,0,38.65551239,38.68239694,-121.1687871,-121.171461,2.416880692
9472,9682,66,66,0,38.68755184,38.69089619,-121.1523825,-121.1467723,0.389851513
9473,9683,66,66,0,38.69089619,38.69601995,-121.1467723,-121.1593306,1.095103285
9474,9684,66,66,0,38.67233638,38.67193264,-121.1501427,-121.1502951,0.037224926
9475,9685,66,66,0,38.67193264,38.67686547,-121.1502951,-121.1371754,0.793794077
9476,9686,66,66,0,38.67193264,38.65657705,-121.1502951,-121.1683477,1.629791002
9477,9687,66,66,0,38.65657705,38.65550591,-121.1683477,-121.1683446,0.094731515
9478,9688,66,66,0,38.65657705,38.65480619,-121.1683477,-121.1812543,0.740630995
9479,9689,66,66,0,38.65480619,38.62925452,-121.1812543,-121.2153436,2.698241532
9480,9690,66,66,0,38.62437504,38.62641842,-121.2120307,-121.2078661,0.290485431
9481,9691,66,66,0,38.62925452,38.62437504,-121.2153436,-121.2120307,0.382722352
9482,9692,66,66,0,38.64272872,38.63597909,-121.1606159,-121.1629498,0.48263107
9483,9693,66,66,0,38.63293296,38.63012257,-121.1618127,-121.1562455,0.39783933
9484,9694,66,66,0,38.63597909,38.63293296,-121.1629498,-121.1618127,0.272708579
9485,9695,66,66,0,38.66579279,38.66537066,-121.1321355,-121.1336432,0.110604165
9486,9696,66,66,0,38.70139094,38.69988053,-121.1937299,-121.2016832,0.548519706
9487,9697,66,66,0,38.69988053,38.70036832,-121.2016832,-121.2248936,1.255190406
9488,9698,66,66,0,38.70052979,38.70829215,-121.2536026,-121.2441533,0.887163913
9489,9699,66,66,0,38.70036832,38.70052979,-121.2248936,-121.2536026,1.558308579
9490,9700,66,66,0,38.69352739,38.69310812,-121.2390479,-121.239477,0.047457977
9491,9701,66,66,0,38.69310812,38.69320411,-121.239477,-121.2535669,0.762268575
9492,9702,66,66,0,38.69320411,38.70052979,-121.2535669,-121.2536026,0.505346753
9493,9703,66,66,0,38.69320411,38.6849914,-121.2535669,-121.2663699,0.928057234
9494,9704,66,66,0,38.6849914,38.67916251,-121.2663699,-121.2624166,0.782029766
9495,9705,66,66,0,38.67916251,38.67909617,-121.2624166,-121.263307,0.061753581
9496,9706,66,66,0,38.69310812,38.69270911,-121.239477,-121.211209,1.528440844
9497,9707,66,66,0,38.69270911,38.6927686,-121.211209,-121.2072654,0.220754361
9498,9708,66,66,0,38.6927686,38.69299922,-121.2072654,-121.2072796,0.020419497
9499,9709,66,66,0,38.6927686,38.69268277,-121.2072654,-121.2018437,0.293328009
9500,9710,66,66,0,38.69268277,38.69988053,-121.2018437,-121.2016832,0.496719299
9501,9711,66,66,0,38.69268277,38.6780142,-121.2018437,-121.2024088,1.012434983
9502,9712,66,66,0,38.66793805,38.66823692,-121.2032312,-121.2030856,0.028279508
9503,9713,66,66,0,38.6780142,38.66793805,-121.2024088,-121.2032312,0.724094504
9504,9714,66,66,0,38.67837618,38.67835758,-121.2302483,-121.2258395,0.238464974
9505,9715,66,66,0,38.67835758,38.67816327,-121.2258395,-121.2114773,0.776770659
9506,9716,66,66,0,38.67816327,38.6780142,-121.2114773,-121.2024088,0.490440962
9507,9717,66,66,0,38.67816327,38.69270911,-121.2114773,-121.211209,1.004092196
9508,9718,66,66,0,38.66793805,38.67137902,-121.2032312,-121.2348784,1.926748022
9509,9719,66,66,0,38.66394235,38.66443558,-121.2415746,-121.2415346,0.043708469
9510,9720,66,66,0,38.66443558,38.66445314,-121.2415346,-121.2424206,0.061202714
9511,9721,66,66,0,38.66445314,38.66495896,-121.2424206,-121.2424518,0.044786409
9512,9722,66,66,0,38.66445314,38.66403682,-121.2424206,-121.2485882,0.337811059
9513,9723,66,66,0,38.66403682,38.66460565,-121.2485882,-121.2491826,0.064927864
9514,9724,66,66,0,38.66403682,38.66222176,-121.2485882,-121.2622416,0.821239747
9515,9725,66,66,0,38.66222176,38.65290278,-121.2622416,-121.2644758,0.759796836
9516,9726,66,66,0,38.66443558,38.67137902,-121.2415346,-121.2348784,0.840639618
9517,9727,66,66,0,38.67137902,38.67837618,-121.2348784,-121.2302483,0.730497196
9518,9728,66,66,0,38.67837618,38.67975972,-121.2302483,-121.2314098,0.195910739
9519,9729,66,66,0,38.65262781,38.65298603,-121.2599351,-121.2599746,0.031798107
9520,9730,66,66,0,38.65299094,38.6532958,-121.2551171,-121.2257863,1.586684925
9521,9731,66,66,0,38.65298603,38.65299094,-121.2599746,-121.2551171,0.262733013
9522,9732,66,66,0,38.6532958,38.65046343,-121.2257863,-121.2256089,0.195881353
9523,9733,66,66,0,38.65046343,38.65046196,-121.2256089,-121.2257543,0.010043444
9524,9734,66,66,0,38.65046343,38.63138288,-121.2256089,-121.2222644,1.356535448
9525,9735,66,66,0,38.63138288,38.62825795,-121.2222644,-121.2180214,0.360379703
9526,9736,66,66,0,38.62825795,38.62919102,-121.2180214,-121.2155135,0.150186514
9527,9737,66,66,0,38.62919102,38.62925452,-121.2155135,-121.2153436,0.013012511
9528,9738,66,66,0,38.62919102,38.62440535,-121.2155135,-121.2121977,0.376384683
9529,9739,66,66,0,38.62440535,38.62437504,-121.2121977,-121.2120307,0.011845966
9530,9740,66,66,0,38.6532958,38.67835758,-121.2257863,-121.2258395,1.729032632
9531,9741,66,66,0,38.64517681,38.64466969,-121.2761437,-121.2761015,0.044944154
9532,9742,66,66,0,38.64464633,38.63035469,-121.271853,-121.2674777,1.048191909
9533,9743,66,66,0,38.64466969,38.64465217,-121.2761015,-121.2735433,0.138396858
9534,9744,66,66,0,38.64465217,38.64464633,-121.2735433,-121.271853,0.116757598
9535,9745,66,66,0,38.63035469,38.6216885,-121.2674777,-121.2669134,0.631630906
9536,9746,66,66,0,38.6178558,38.61784331,-121.2663768,-121.2665705,0.013430217
9537,9747,66,66,0,38.6216885,38.6178558,-121.2669134,-121.2663768,0.268437927
9538,9748,66,66,0,38.6216885,38.60850556,-121.2669134,-121.2634178,0.941317053
9539,9749,66,66,0,38.6178558,38.6082889,-121.2663768,-121.2638714,0.673894778
9540,9750,66,66,0,38.62825795,38.61253901,-121.2180214,-121.255226,2.292978816
9541,9751,66,66,0,38.61253901,38.60850556,-121.255226,-121.2634178,0.523457488
9542,9752,66,66,0,38.60572189,38.59825688,-121.2690627,-121.2841916,0.967391423
9543,9753,66,66,0,38.59825688,38.59108039,-121.2841916,-121.2987206,0.929401608
9544,9754,66,66,0,38.6082889,38.60572189,-121.2638714,-121.2690627,0.332124843
9545,9755,66,66,0,38.60850556,38.6082889,-121.2634178,-121.2638714,0.036740353
9546,9756,66,66,0,38.63035469,38.63532952,-121.2674777,-121.2594884,0.579403619
9547,9757,66,66,0,38.6192232,38.60930752,-121.2826375,-121.2952883,1.079131674
9548,9758,66,66,0,38.60930752,38.60497439,-121.2952883,-121.3065859,0.915176836
9549,9759,66,66,0,38.60930752,38.59825688,-121.2952883,-121.2841916,0.985374684
9550,9760,66,66,0,38.64465217,38.65267912,-121.2735433,-121.2736045,0.553832941
9551,9761,66,66,0,38.65267912,38.65290278,-121.2736045,-121.2644758,0.49454103
9552,9762,66,66,0,38.65290278,38.65298603,-121.2644758,-121.2599746,0.24393765
9553,9763,66,66,0,38.66222176,38.67131534,-121.2622416,-121.2623414,0.627339557
9554,9764,66,66,0,38.64466969,38.64465172,-121.2761015,-121.2781181,0.109098249
9555,9765,66,66,0,38.64465172,38.63683108,-121.2781181,-121.2919401,1.278813975
9556,9766,66,66,0,38.63615496,38.63610906,-121.2920016,-121.2918614,0.010501676
9557,9767,66,66,0,38.63610906,38.64465172,-121.2918614,-121.2781181,1.304779744
9558,9768,66,66,0,38.63683108,38.63615496,-121.2919401,-121.2920016,0.059946575
9559,9769,66,66,0,38.63683108,38.63610906,-121.2919401,-121.2918614,0.064086246
9560,9770,66,66,0,38.63615496,38.63682098,-121.2920016,-121.328198,1.959141646
9561,9771,66,66,0,38.60190662,38.60085297,-121.2639476,-121.2659226,0.167405537
9562,9772,66,66,0,38.60085297,38.58717624,-121.2659226,-121.2655392,0.946787605
9563,9773,66,66,0,38.60085297,38.60572189,-121.2659226,-121.2690627,0.377889668
9564,9774,66,66,0,38.59418013,38.59093929,-121.2375337,-121.2550934,0.980272334
9565,9775,66,66,0,38.58982293,38.58922042,-121.2684109,-121.2678748,0.064905806
9566,9776,66,66,0,38.59093929,38.58982293,-121.2550934,-121.2684109,0.745180289
9567,9777,66,66,0,38.59093929,38.61253901,-121.2550934,-121.255226,1.499091481
9568,9778,66,66,0,38.59681871,38.59437578,-121.2430209,-121.236729,0.473966996
9569,9779,66,66,0,38.58476547,38.58093938,-121.2654353,-121.2801711,0.940013944
9570,9780,66,66,0,38.63597909,38.62440535,-121.1629498,-121.2121977,3.049793197
9571,9781,66,66,0,38.60550406,38.63293296,-121.211981,-121.1618127,4.454178114
9572,9782,66,66,0,38.64464633,38.65299094,-121.271853,-121.2551171,1.426082138
9573,9783,66,66,0,38.65009135,38.65008785,-121.3078818,-121.3082063,0.022415078
9574,9784,66,66,0,38.66341544,38.66556725,-121.3083125,-121.2910077,1.055519614
9575,9785,66,66,0,38.66556725,38.66539983,-121.2910077,-121.2908641,0.017820368
9576,9786,66,66,0,38.65008785,38.66341544,-121.3082063,-121.3083125,0.920181819
9577,9787,66,66,0,38.65008785,38.64912172,-121.3082063,-121.3081942,0.08544831
9578,9788,66,66,0,38.64912172,38.65267912,-121.3081942,-121.2736045,2.087728872
9579,9789,66,66,0,38.67088431,38.67800999,-121.3154932,-121.3154771,0.509248481
9580,9790,66,66,0,38.68203148,38.68203024,-121.2810183,-121.2811355,0.008092038
9581,9791,66,66,0,38.67810744,38.6784323,-121.2886279,-121.2809807,0.429210149
9582,9792,66,66,0,38.67800999,38.67810744,-121.3154771,-121.2886279,1.452065985
9583,9793,66,66,0,38.6784323,38.68203148,-121.2809807,-121.2810183,0.24827249
9584,9794,66,66,0,38.6784323,38.67867949,-121.2809807,-121.2623831,1.005715426
9585,9795,66,66,0,38.68817242,38.6879083,-121.3081019,-121.3077398,0.034212024
9586,9796,66,66,0,38.6928902,38.69271929,-121.290487,-121.2907607,0.024195322
9587,9797,66,66,0,38.6879083,38.6928902,-121.3077398,-121.290487,1.152576217
9588,9798,66,66,0,38.6879083,38.68068632,-121.3077398,-121.318006,0.752974848
9589,9799,66,66,0,38.68068632,38.67800999,-121.318006,-121.3154771,0.322408124
9590,9800,66,66,0,38.68068632,38.67226462,-121.318006,-121.3291978,0.841013138
9591,9801,66,66,0,38.67226462,38.66793271,-121.3291978,-121.3373372,0.535340747
9592,9802,66,66,0,38.66791508,38.66793271,-121.3368407,-121.3373372,0.034319733
9593,9803,66,66,0,38.67082096,38.67061088,-121.3154876,-121.3273553,0.645203569
9594,9804,66,66,0,38.67061088,38.66787536,-121.3273553,-121.3321271,0.445386501
9595,9805,66,66,0,38.67061088,38.67226462,-121.3273553,-121.3291978,0.186604214
9596,9806,66,66,0,38.66556725,38.67810744,-121.2910077,-121.2886279,1.009618083
9597,9807,66,66,0,38.66061832,38.6479525,-121.3371629,-121.3368352,0.902749955
9598,9808,66,66,0,38.6479525,38.62081657,-121.3368352,-121.3368844,1.87196542
9599,9809,66,66,0,38.62081657,38.62086841,-121.3368844,-121.3291749,0.425625159
9600,9810,66,66,0,38.64912172,38.6491941,-121.3081942,-121.3237916,0.843737615
9601,9811,66,66,0,38.64792296,38.6479525,-121.3323079,-121.3368352,0.244916877
9602,9812,66,66,0,38.6491941,38.64792296,-121.3237916,-121.3323079,0.480700578
9603,9813,66,66,0,38.6491941,38.65207532,-121.3237916,-121.3277553,0.449968918
9604,9814,66,66,0,38.65207532,38.66048016,-121.3277553,-121.3276491,0.580216534
9605,9815,66,66,0,38.64792296,38.64788497,-121.3323079,-121.3278528,0.241003205
9606,9816,66,66,0,38.64788497,38.6436476,-121.3278528,-121.3290924,0.355326732
9607,9817,66,66,0,38.64788497,38.65207532,-121.3278528,-121.3277553,0.289105906
9608,9818,66,66,0,38.66092243,38.66341544,-121.3642614,-121.3083125,3.080310482
9609,9819,66,66,0,38.70823326,38.70758131,-121.2707683,-121.2987737,1.659283087
9610,9820,66,66,0,38.70758131,38.70549848,-121.2987737,-121.2994051,0.205219012
9611,9821,66,66,0,38.70758131,38.7090083,-121.2987737,-121.3088253,0.620885948
9612,9822,66,66,0,38.7090083,38.7225735,-121.3088253,-121.3087944,0.941371334
9613,9823,66,66,0,38.70363942,38.70363795,-121.3265406,-121.3263925,0.010222318
9614,9824,66,66,0,38.70363795,38.70563133,-121.3263925,-121.3263512,0.13752002
9615,9825,66,66,0,38.71456703,38.71076114,-121.346586,-121.340276,0.67595661
9616,9826,66,66,0,38.70716765,38.70403704,-121.3288433,-121.3639646,2.069480625
9617,9827,66,66,0,38.71076114,38.70716765,-121.340276,-121.3288433,0.756956986
9618,9828,66,66,0,38.70716765,38.7090083,-121.3288433,-121.3088253,1.123728854
9619,9829,66,66,0,38.69345499,38.69696289,-121.3465497,-121.336565,0.823643554
9620,9830,66,66,0,38.69696289,38.70363795,-121.336565,-121.3263925,1.011708676
9621,9831,66,66,0,38.69696289,38.68485217,-121.336565,-121.3390751,0.985762604
9622,9832,66,66,0,38.6928902,38.68936744,-121.290487,-121.2714939,1.278428778
9623,9833,66,66,0,38.68936744,38.6857672,-121.2714939,-121.2714628,0.248347021
9624,9834,66,66,0,38.6857672,38.6849914,-121.2714628,-121.2663699,0.332842449
9625,9835,66,66,0,38.68203148,38.6857672,-121.2810183,-121.2714628,0.766048615
9626,9836,66,66,0,38.68936744,38.70784238,-121.2714939,-121.2716186,1.274905087
9627,9837,66,66,0,38.75211163,38.73671414,-121.3140165,-121.3021736,1.535778755
9628,9838,66,66,0,38.73671414,38.7374295,-121.3021736,-121.3041443,0.121134735
9629,9839,66,66,0,38.73671414,38.72831953,-121.3021736,-121.2698054,3.045167939
9630,9840,66,66,0,38.51491486,38.50175095,-121.1929045,-121.2232536,2.470116979
9631,9841,66,66,0,38.27400033,38.27385606,-121.3148197,-121.3138934,0.06556673
9632,9842,66,66,0,38.49582743,38.49855088,-121.513921,-121.5342624,1.129533572
9633,9843,66,66,0,38.49855088,38.50355569,-121.5342624,-121.5394309,0.555494648
9634,9844,66,66,0,38.49855088,38.49399742,-121.5342624,-121.5351051,0.347733245
9635,9845,66,66,0,38.61352066,38.6151043,-121.1625636,-121.1636167,0.134593993
9636,9846,230,230,0,38.50851841,38.50838654,-121.4373651,-121.4376593,0.023463904
9637,9847,230,230,0,38.71429696,38.7145808,-121.346186,-121.3465755,0.036777534
9638,9848,66,66,0,38.57168637,38.57191212,-121.4821643,-121.4829108,0.055343166
9639,9849,66,66,0,38.55392117,38.54749438,-121.3911131,-121.3908858,0.453629947
9640,9850,115,115,0,38.51109925,38.51126746,-121.4750567,-121.4743654,0.050099583
9641,9851,230,230,0,38.51108174,38.51102831,-121.475067,-121.4743224,0.051744754
9642,9852,66,66,0,38.53496849,38.53967106,-121.3990464,-121.4224464,1.677126854
9643,9853,66,66,0,38.52910369,38.52676545,-121.4013928,-121.4020215,0.302662943
9644,9854,66,66,0,38.60688333,38.60680075,-121.3646479,-121.3640395,0.042676591
9645,9855,66,66,0,38.59117222,38.58982293,-121.2722876,-121.2684109,0.30767573
9646,9856,66,66,0,38.40164285,38.40193909,-121.256625,-121.2569432,0.034245811
9647,9857,66,66,0,38.48298632,38.47472944,-121.4665302,-121.468893,0.713700669
9648,9858,66,66,0,38.63138288,38.62741805,-121.2222644,-121.2294131,0.557500937
9649,9859,66,66,0,38.57205067,38.58745347,-121.4083999,-121.4171301,1.193267454
9650,9860,66,66,0,38.46942614,38.45255288,-121.4183403,-121.4088692,1.350644346
9651,9861,66,66,0,38.45255288,38.45339177,-121.4088692,-121.406615,0.350681635
9652,9862,66,66,0,38.65030409,38.64911119,-121.4872274,-121.5067382,1.117393717
9653,9863,66,66,0,38.64911119,38.64901428,-121.5067382,-121.5067375,0.008570825
9654,9864,66,66,0,38.37959999,38.39504561,-121.4176614,-121.4179739,1.07887194
9655,9865,66,66,0,38.39504561,38.39508861,-121.4179739,-121.4183401,0.025666203
9656,9866,66,66,0,38.39504561,38.4091686,-121.4179739,-121.4174653,0.976587155
9657,9867,230,230,0,38.65675678,38.65620181,-121.1326899,-121.1344168,0.136512622
9658,9868,230,230,0,38.55355848,38.55337117,-121.2086817,-121.2084254,0.024261926
9659,9869,230,230,0,38.65556001,38.55355848,-121.1345903,-121.2086817,8.377933753
9660,9870,230,230,0,38.65620181,38.65556001,-121.1344168,-121.1345903,0.058011592
9661,9871,66,66,0,38.6132844,38.61623743,-121.3806555,-121.3806611,0.203699428
9662,9872,66,66,0,38.42335354,38.43790501,-121.3700107,-121.3753779,1.045138473
9663,9873,66,66,0,38.64911119,38.65379962,-121.5067382,-121.5192119,1.063157027
9664,9874,66,66,0,38.65379962,38.65397844,-121.5192119,-121.5192341,0.015888934
9665,9875,66,66,0,38.65379962,38.64265879,-121.5192119,-121.5391826,1.819645445
9666,9876,66,66,0,38.64270099,38.61280137,-121.5393867,-121.5233128,2.91063036
9667,9877,66,66,0,38.61280137,38.60717804,-121.5233128,-121.5241213,0.419293742
9668,9878,66,66,0,38.68957145,38.68475297,-121.4753006,-121.5053787,1.961978449
9669,9879,66,66,0,38.37949267,38.37926599,-121.4534274,-121.45338,0.02031506
9670,9880,66,66,0,38.37926599,38.37924459,-121.45338,-121.4546472,0.0878747
9671,9881,66,66,0,38.37924459,38.4073478,-121.4546472,-121.4503488,1.952663511
9672,9882,66,66,0,38.48256764,38.47404346,-121.4530023,-121.4500472,0.609445908
9673,9883,66,66,0,38.47404346,38.46294199,-121.4500472,-121.4464471,0.793028446
9674,9884,66,66,0,38.46294199,38.46303055,-121.4464471,-121.4472608,0.056889767
9675,9885,66,66,0,38.41606465,38.41593575,-121.455749,-121.482205,1.454231732
9676,9886,66,66,0,38.49403599,38.4942054,-121.4309681,-121.430894,0.015836206
9677,9887,66,66,0,38.46942614,38.47019232,-121.4183403,-121.4196493,0.113167423
9678,9888,66,66,0,38.4942054,38.46942614,-121.430894,-121.4183403,1.947409585
9679,9889,66,66,0,38.44053303,38.45255288,-121.4036255,-121.4088692,0.896249796
9680,9890,66,66,0,38.67138727,38.67131534,-121.2647745,-121.2623414,0.137957764
9681,9891,66,66,0,38.67867949,38.67916251,-121.2623831,-121.2624166,0.042780699
9682,9892,66,66,0,38.67131534,38.67867949,-121.2623414,-121.2623831,0.50803611
9683,9893,66,66,0,38.58611579,38.60573459,-121.2125273,-121.2126531,1.382478237
9684,9894,66,66,0,38.56839285,38.56923017,-121.483593,-121.4849919,0.120088391
9685,9895,66,66,0,38.43060268,38.43020313,-121.4576877,-121.4778463,1.121404912
9686,9896,66,66,0,38.37293873,38.38710563,-121.359262,-121.3731293,1.282131823
9687,9897,66,66,0,38.41936961,38.41938757,-121.3956122,-121.3940205,0.110301939
9688,9898,66,66,0,38.44053303,38.44035546,-121.4036255,-121.4044841,0.06151428
9689,9899,66,66,0,38.43828511,38.44053303,-121.4038327,-121.4036255,0.15750343
9690,9900,66,66,0,38.41938757,38.43828511,-121.3940205,-121.4038327,1.503007213
9691,9901,66,66,0,38.58460932,38.5865944,-121.4201776,-121.4187195,0.169724145
9692,9902,66,66,0,38.5321488,38.53089789,-121.3991491,-121.3906193,0.494912148
9693,9903,66,66,0,38.53089789,38.52032617,-121.3906193,-121.3808735,0.900367065
9694,9904,66,66,0,38.52032617,38.52042726,-121.3808735,-121.3800143,0.060119979
9695,9905,66,66,0,38.51883216,38.51048179,-121.3963364,-121.3908734,0.873977334
9696,9906,66,66,0,38.39145722,38.41320684,-121.273927,-121.3202121,3.308196784
9697,9907,115,115,0,38.65214003,38.65714437,-121.1182162,-121.1317421,1.04381341
9698,9908,66,66,0,38.68715676,38.68755184,-121.1517977,-121.1523825,0.053391413
9699,9909,66,66,0,38.68755184,38.68240742,-121.1523825,-121.1714401,1.142939921
9700,9910,66,66,0,38.49613148,38.49629304,-121.2978989,-121.3163242,0.998930411
9701,9911,66,66,0,38.69030511,38.71008723,-121.4567544,-121.4628411,1.523078277
9702,9912,66,66,0,38.42274434,38.4073478,-121.4482626,-121.4503488,1.075947171
9703,9913,66,66,0,38.4073478,38.40711584,-121.4503488,-121.4497467,0.046497278
9704,9914,66,66,0,38.59791623,38.59566033,-121.3828589,-121.3826728,0.156736408
9705,9915,66,66,0,38.59566033,38.59559916,-121.3826728,-121.3753766,0.394999239
9706,9916,66,66,0,38.59559916,38.5953278,-121.3753766,-121.3756089,0.028875223
9707,9917,66,66,0,38.50606919,38.54637349,-121.2422696,-121.2425762,2.780494361
9708,9920,66,66,0,38.6328021,38.63320555,-121.3132095,-121.328331,0.829201297
9709,9921,66,66,0,41.53151952,41.56433999,-120.1820876,-120.413832,12.62975601
9710,9925,66,66,0,41.20077318,41.44402038,-120.9421512,-120.8806089,21.05574296
9711,9935,66,66,0,41.20084668,41.20795061,-120.9422119,-121.1381485,11.38167885
9712,9936,66,66,0,41.20795061,41.20768021,-121.1381485,-121.1381353,0.02393021
9713,9937,66,66,0,41.20795061,41.13241549,-121.1381485,-121.1145714,6.377884061
9714,9938,66,66,0,41.13238414,41.12791897,-121.1141149,-121.1434319,1.788759219
9715,9939,66,66,0,41.12791897,41.13280847,-121.1434319,-121.1375887,0.600423631
9716,9940,66,66,0,41.12791897,41.09305999,-121.1434319,-121.1789394,5.141038288
9717,9941,66,66,0,41.09305999,41.09140268,-121.1789394,-121.1788425,0.115650346
9718,9942,66,66,0,41.05129085,41.05141583,-121.4082216,-121.408208,0.011090345
9719,9943,66,66,0,41.05141583,41.09305999,-121.408208,-121.1789394,17.47509645
9720,9944,66,66,0,37.40343824,37.40227226,-121.9726846,-121.9669499,0.42473073
9721,9945,66,66,0,37.40290728,37.39146627,-121.9722639,-121.9676872,0.911576518
9722,9946,66,66,0,37.40149329,37.38662119,-121.9664316,-121.9676108,1.389246432
9723,9947,66,66,0,37.39136186,37.38513476,-121.9676204,-121.9565622,1.029283069
9724,9948,66,66,0,37.38514389,37.39442463,-121.956523,-121.9577319,0.851917354
9725,9949,66,66,0,37.39419365,37.3760016,-121.9575976,-121.9506712,1.891819304
9726,9950,66,66,0,37.38652055,37.38179112,-121.9676076,-121.9783837,0.987510878
9727,9951,66,66,0,37.38179112,37.37700011,-121.9783837,-121.9551626,1.510378849
9728,9952,66,66,0,37.37691811,37.37591353,-121.954044,-121.9541855,0.089399558
9729,9953,66,66,0,37.37564307,37.37648083,-121.9541667,-121.9511462,0.254538052
9730,9954,66,66,0,37.3740216,37.37691941,-121.9740552,-121.9543651,1.253055372
9731,9955,66,66,0,37.37706603,37.37401342,-121.9978537,-121.974301,1.485156842
9732,9956,66,66,0,37.35619213,37.32727802,-121.9398192,-121.9961553,4.262437614
9733,9957,66,66,0,37.32741959,37.33905321,-121.9961631,-121.9783901,1.740999844
9734,9958,66,66,0,37.33919282,37.37676399,-121.9784657,-121.954266,3.564704867
9735,9959,500,500,0,42.07902322,40.38254919,-121.3893751,-122.3833035,148.9651163
9736,9960,500,500,0,39.23767872,40.38108297,-122.2760902,-122.3832826,79.90122066
9737,9961,500,500,0,37.79909197,39.23694308,-121.5792961,-122.2758445,114.2632114
9738,9962,500,500,0,37.69868623,37.797543,-121.549314,-121.578067,7.629959431
9739,9963,500,500,0,37.70000397,37.797524,-121.5522039,-121.578731,7.562154652
9740,9964,500,500,0,42.07931267,42.00517836,-121.3891031,-121.3157032,6.891796809
9741,9966,115,115,0,37.41935032,37.44828667,-120.7459021,-120.7400043,2.357034529
9742,9967,115,115,0,37.44828667,37.46279708,-120.7400043,-120.7399219,1.000749271
9743,9968,115,115,0,37.59472435,37.60926875,-120.8290504,-120.8467651,2.282485534
9744,9969,115,115,0,37.46279708,37.53802357,-120.7399219,-120.8086793,6.629236495
9745,9970,115,115,0,37.53802357,37.59472435,-120.8086793,-120.8290504,4.300831989
9746,9971,115,115,0,37.41935032,37.41854721,-120.7459021,-120.8310105,4.685879623
9747,9972,115,115,0,37.48541152,37.48827798,-120.9036847,-120.9036706,0.1977075
9748,9973,115,115,0,37.48827798,37.48916862,-120.9036706,-120.9040887,0.084054847
9749,9974,115,115,0,37.41867604,37.42781971,-120.8488943,-120.8496372,0.67144993
9750,9975,115,115,0,37.41854721,37.41867604,-120.8310105,-120.8488943,0.983831677
9751,9976,115,115,0,37.42781971,37.48541152,-120.8496372,-120.9036847,6.991060135
9752,9977,115,115,0,37.40013529,37.41935032,-120.741738,-120.7459021,1.567966581
9753,9978,115,115,0,37.48940007,37.43652934,-120.9066472,-121.1325091,15.32652553
9754,9979,230,230,0,37.6671354,37.66812866,-120.9166631,-120.917064,0.092218033
9755,9980,230,230,0,37.6671354,37.667977,-120.9166631,-120.9170308,0.078756341
9756,9981,230,230,0,37.57785198,37.6671354,-120.9361615,-120.9166631,6.769643281
9757,9982,230,230,0,37.57406989,37.57785198,-120.9380907,-120.9361615,0.296311133
9758,9983,230,230,0,37.56588887,37.5729668,-121.1510905,-120.9841549,9.296715505
9759,9984,230,230,0,37.5729668,37.57076323,-120.9841549,-120.9426675,2.289527099
9760,9985,230,230,0,37.57081325,37.57406989,-120.9389323,-120.9380907,0.245315302
9761,9986,230,230,0,37.57076323,37.57081325,-120.9426675,-120.9389323,0.205110001
9762,9987,230,230,0,37.57060991,37.57076323,-120.9389379,-120.9426675,0.205006694
9763,9988,230,230,0,37.56628928,37.57060987,-120.9387737,-120.9389356,0.298491936
9764,9989,230,230,0,37.57060987,37.56628928,-120.9389356,-120.9387737,0.306212392
9765,9990,230,230,0,37.56588887,37.56482413,-121.1510905,-121.1553993,0.262461474
9766,9991,230,230,0,37.56482413,37.56588887,-121.1553993,-121.1510905,0.25960088
9767,9992,230,230,0,37.51675209,37.56482413,-121.2306843,-121.1553993,5.337971402
9768,9993,230,230,0,37.56628928,37.48908164,-120.9387737,-120.9105419,6.739826482
9769,9994,230,230,0,37.48908164,37.49049606,-120.9105419,-120.9071542,0.277882039
9770,9995,230,230,0,37.49035525,37.48908164,-120.907134,-120.9105419,0.273785189
9771,9996,66,66,0,37.58004339,37.58051928,-120.9756005,-120.9845968,0.50953491
9772,9997,66,66,0,37.58051928,37.60961884,-120.9845968,-120.9846378,2.03610701
9773,9998,66,66,0,37.60961884,37.60914699,-120.9846378,-120.9928382,0.484425916
9774,9999,66,66,0,37.60891236,37.60907351,-120.9561858,-120.9568277,0.047176658
9775,10000,66,66,0,37.60907351,37.60961884,-120.9568277,-120.9846378,1.534013842
9776,10001,66,66,0,37.60907351,37.60905955,-120.9568277,-120.9365319,1.113603438
9777,10002,66,66,0,37.60905955,37.60983294,-120.9365319,-120.8467256,4.959290446
9778,10003,66,66,0,37.6249576,37.69633073,-120.7063431,-120.420003,18.89372008
9779,10004,66,66,0,37.69662678,37.69662947,-120.4201247,-120.4262028,0.334245663
