Generator Number,Bus Number,PlantCode,Lon,FuelType,GenId,Lat,GenBusDistance
1009,2191,56239,-119.7404,Natural Gas Fired Combustion Turbine,GT-2,36.6697,2.307770095
1010,2553,56271,-121.614392,Onshore Wind Turbine,VEST,37.763653,0.07620502
1011,9967,56275,-118.3952,Onshore Wind Turbine,WGNS,35.0925,1.735431129
1012,2569,56276,-118.3811,Onshore Wind Turbine,WGNS,35.0772,0.786133306
1013,1540,56284,-120.636667,Other Gases,EPG,35.040833,4.171102431
1014,2021,56295,-116.3425,Onshore Wind Turbine,1,32.705556,1.278595291
1015,2345,56298,-121.3811,Natural Gas Fired Combined Cycle,1,38.7928,0.165761905
1016,2345,56298,-121.3811,Natural Gas Fired Combined Cycle,2,38.7928,0.165761905
1017,2345,56298,-121.3811,Natural Gas Fired Combined Cycle,3,38.7928,0.165761905
1018,2229,56302,-118.292406,Onshore Wind Turbine,1,35.06094,1.960702713
1019,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE1,34.2506,0.613118729
1020,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE2,34.2506,0.613118729
1021,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE3,34.2506,0.613118729
1022,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE4,34.2506,0.613118729
1023,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE5,34.2506,0.613118729
1024,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE6,34.2506,0.613118729
1025,3184,56346,-116.9025,Natural Gas Internal Combustion Engine,ICE7,34.2506,0.613118729
1026,2678,56356,-117.6085,Natural Gas Fired Combined Cycle,CT1,33.8912,2.118210984
1027,2678,56356,-117.6085,Natural Gas Fired Combined Cycle,ST1,33.8912,2.118210984
1028,438,56362,-121.85,Onshore Wind Turbine,1,38.12,1.659144539
1029,2427,56428,-121.8156,Landfill Gas,Unit1,36.9178,4.299492969
1030,2427,56428,-121.8156,Landfill Gas,Unit2,36.9178,4.299492969
1031,2427,56428,-121.8156,Landfill Gas,Unit3,36.9178,4.299492969
1032,9879,56446,-121.6672,Onshore Wind Turbine,1,37.805,1.88791971
1033,9175,56467,-122.13381,Natural Gas Fired Combined Cycle,CTG1,37.63466,1.851767581
1034,9175,56467,-122.13381,Natural Gas Fired Combined Cycle,CTG2,37.63466,1.851767581
1035,9175,56467,-122.13381,Natural Gas Fired Combined Cycle,STG1,37.63466,1.851767581
1036,1694,56469,-122.376944,Wood/Wood Waste Biomass,1,41.435556,0.652108069
1037,1935,56471,-119.246944,Natural Gas Fired Combustion Turbine,1,34.205556,0.246531863
1038,2651,56472,-117.5343,Natural Gas Fired Combustion Turbine,1,34.0903,0.09334967
1039,2651,56472,-117.5343,Batteries,BA1,34.0903,0.09334967
1040,9440,56473,-117.5604,Natural Gas Fired Combustion Turbine,1,34.0053,0.485829882
1041,911,56474,-117.9832,Natural Gas Fired Combustion Turbine,1,33.8073,0.221205735
1042,9941,56475,-118.1046,Natural Gas Fired Combustion Turbine,1,33.9296,0.136668277
1043,9941,56475,-118.1046,Batteries,BA1,33.9296,0.136668277
1044,2106,56476,-121.7587,Natural Gas Fired Combined Cycle,A,38.0175,0.400021591
1045,2106,56476,-121.7587,Natural Gas Fired Combined Cycle,B,38.0175,0.400021591
1046,2106,56476,-121.7587,Natural Gas Fired Combined Cycle,C,38.0175,0.400021591
1047,2776,56532,-122.27,Natural Gas Fired Combined Cycle,A,39.3661,0.536987867
1048,2776,56532,-122.27,Natural Gas Fired Combined Cycle,B,39.3661,0.536987867
1049,2776,56532,-122.27,Natural Gas Fired Combined Cycle,C,39.3661,0.536987867
1050,301,56569,-115.504456,Natural Gas Fired Combustion Turbine,1,33.238842,0.492026948
1051,301,56569,-115.504456,Natural Gas Fired Combustion Turbine,2,33.238842,0.492026948
1052,437,56570,-118.3789,Onshore Wind Turbine,WGNS,35.1161,0.854852536
1053,1382,56615,-117.113669,Conventional Hydroelectric,G100,32.93695,2.423624492
1054,9833,56639,-120.579727,Natural Gas Fired Combustion Turbine,1,36.654114,0.19207205
1055,9833,56639,-120.579727,Natural Gas Fired Combustion Turbine,2,36.654114,0.19207205
1056,2896,56654,-121.8036,Onshore Wind Turbine,1,40.8981,1.036205007
1057,821,56707,-120.4903,Wood/Wood Waste Biomass,AMPC,37.1867,0.038522363
1058,206,56768,-120.3658,Solar Photovoltaic,CR1,36.7575,0.14518884
1059,2471,56791,-116.5527,Onshore Wind Turbine,1,33.9393,1.728092067
1060,9833,56803,-120.5833,Natural Gas Fired Combustion Turbine,1,36.6514,0.27458077
1061,9833,56803,-120.5833,Natural Gas Fired Combustion Turbine,2,36.6514,0.27458077
1062,9833,56803,-120.5833,Natural Gas Fired Combustion Turbine,3,36.6514,0.27458077
1063,9833,56803,-120.5833,Natural Gas Fired Combustion Turbine,4,36.6514,0.27458077
1064,2729,56814,-118.148056,Solar Photovoltaic,PV1,34.040278,1.536424761
1065,2729,56814,-118.148056,Solar Photovoltaic,PV2,34.040278,1.536424761
1066,272,56832,-115.5439,Geothermal,GE1,33.0139,2.862194936
1067,272,56832,-115.5439,Geothermal,GE2,33.0139,2.862194936
1068,272,56832,-115.5439,Geothermal,GE3,33.0139,2.862194936
1069,272,56832,-115.5439,Geothermal,GE4,33.0139,2.862194936
1070,272,56832,-115.5439,Geothermal,GE5,33.0139,2.862194936
1071,763,56862,-117.6933,Solar Photovoltaic,1,34.5644,2.93188758
1072,763,56862,-117.6933,Solar Photovoltaic,2,34.5644,2.93188758
1073,763,56862,-117.6933,Solar Photovoltaic,3,34.5644,2.93188758
1074,763,56862,-117.6933,Solar Photovoltaic,4,34.5644,2.93188758
1075,1135,56875,-121.16469,Solar Photovoltaic,TBD,38.44979,2.208450209
1076,1558,56895,-122.4,Landfill Gas,1,37.5,4.366191246
1077,1558,56895,-122.4,Landfill Gas,2,37.5,4.366191246
1078,1558,56895,-122.4,Landfill Gas,3,37.5,4.366191246
1079,1558,56895,-122.4,Landfill Gas,4,37.5,4.366191246
1080,1558,56895,-122.4,Landfill Gas,5,37.5,4.366191246
1081,1558,56895,-122.4,Landfill Gas,6,37.5,4.366191246
1082,9506,56897,-121.934491,Landfill Gas,1,38.003928,3.124900089
1083,9506,56897,-121.934491,Landfill Gas,2,38.003928,3.124900089
1084,2900,56898,-118.642855,Landfill Gas,1,34.431664,4.041945397
1085,2900,56898,-118.642855,Landfill Gas,2,34.431664,4.041945397
1086,163,56909,-119.7094,Solar Photovoltaic,1,36.7839,3.116905914
1087,163,56909,-119.7094,Solar Photovoltaic,2,36.7839,3.116905914
1088,163,56909,-119.7094,Solar Photovoltaic,3,36.7839,3.116905914
1089,163,56909,-119.7094,Solar Photovoltaic,4,36.7839,3.116905914
1090,1434,56914,-117.1114,Natural Gas Fired Combustion Turbine,CTG1,33.3594,0.416104415
1091,1434,56914,-117.1114,Natural Gas Fired Combustion Turbine,CTG2,33.3594,0.416104415
1092,9543,56939,-114.7444,Solar Photovoltaic,1,33.5917,6.168844353
1093,2654,56996,-117.700826,Solar Photovoltaic,S1A,33.985244,1.192595932
1094,2654,56996,-117.700826,Solar Photovoltaic,S1B,33.985244,1.192595932
1095,1392,57001,-116.972073,Natural Gas Fired Combustion Turbine,GEN1,32.796106,0.075009572
1096,1044,57004,-117.23,Solar Photovoltaic,1,33.8672,4.013206378
1097,2792,57005,-121.96366,Solar Photovoltaic,1,38.40008,1.240157219
1098,2510,57006,-121.713362,Solar Photovoltaic,1,38.674894,4.073423983
1099,9723,57007,-114.917979,Solar Photovoltaic,1,33.567268,1.083128252
1100,1300,57009,-117.266831,Solar Photovoltaic,1,34.094695,0.778298774
1101,1738,57010,-122.092706,Solar Photovoltaic,1,38.232108,0.574443538
1102,9723,57011,-114.903629,Solar Photovoltaic,1,33.565329,0.28033281
1103,2647,57012,-117.2,Solar Photovoltaic,1,34.5975,9.002079891
1104,3146,57027,-117.861667,Natural Gas Fired Combustion Turbine,CPP1,33.858056,0.067280828
1105,3146,57027,-117.861667,Natural Gas Fired Combustion Turbine,CPP2,33.858056,0.067280828
1106,3146,57027,-117.861667,Natural Gas Fired Combustion Turbine,CPP3,33.858056,0.067280828
1107,3146,57027,-117.861667,Natural Gas Fired Combustion Turbine,CPP4,33.858056,0.067280828
1108,1724,57041,-121.9264,Solar Photovoltaic,1,38.4106,0.875564146
1109,2837,57042,-122.059444,Other Natural Gas,1,37.658889,2.490818262
1110,1467,57043,-122.4775,Other Natural Gas,1,37.723889,4.052816609
1111,1467,57043,-122.4775,Other Natural Gas,2,37.723889,4.052816609
1112,653,57102,-118.0481,Landfill Gas,EN01,33.9716,1.964417901
1113,653,57102,-118.0481,Landfill Gas,EN02,33.9716,1.964417901
1114,3008,57122,-117.8467,Natural Gas Fired Combined Cycle,CTG1,33.6481,0.909787475
1115,3008,57122,-117.8467,Natural Gas Fired Combined Cycle,STG1,33.6481,0.909787475
1116,2509,57133,-121.3992,Landfill Gas,359,39.0728,6.019879107
1117,2509,57133,-121.3992,Landfill Gas,361,39.0728,6.019879107
1118,9844,57154,-115.513747,Wood/Wood Waste Biomass,1209,32.906569,0.055188097
1119,645,57163,-118.7236,Landfill Gas,GEN1,34.1511,3.506585874
1120,645,57163,-118.7236,Landfill Gas,GEN3,34.1511,3.506585874
1121,2658,57217,-117.400113,Solar Photovoltaic,S003A,34.094279,3.026955389
1122,2658,57217,-117.400113,Solar Photovoltaic,S003B,34.094279,3.026955389
1123,9679,57219,-117.230571,Solar Photovoltaic,S005A,34.086276,1.050695465
1124,9679,57219,-117.230571,Solar Photovoltaic,S005B,34.086276,1.050695465
1125,9679,57219,-117.230571,Solar Photovoltaic,S005C,34.086276,1.050695465
1126,9679,57219,-117.230571,Solar Photovoltaic,S005D,34.086276,1.050695465
1127,9679,57219,-117.230571,Solar Photovoltaic,S005E,34.086276,1.050695465
1128,2461,57220,-117.573055,Solar Photovoltaic,S006A,34.041389,0.533033283
1129,2461,57220,-117.573055,Solar Photovoltaic,S006B,34.041389,0.533033283
1130,2461,57220,-117.573055,Solar Photovoltaic,S006C,34.041389,0.533033283
1131,2461,57220,-117.573055,Solar Photovoltaic,S006D,34.041389,0.533033283
1132,9679,57221,-117.2275,Solar Photovoltaic,S007A,34.086111,1.256238576
1133,9679,57221,-117.2275,Solar Photovoltaic,S007B,34.086111,1.256238576
1134,9679,57221,-117.2275,Solar Photovoltaic,S007C,34.086111,1.256238576
1135,9679,57221,-117.2275,Solar Photovoltaic,S007D,34.086111,1.256238576
1136,9679,57221,-117.2275,Solar Photovoltaic,S007E,34.086111,1.256238576
1137,2461,57222,-117.565,Solar Photovoltaic,S008A,34.041944,0.375434758
1138,2461,57222,-117.565,Solar Photovoltaic,S008B,34.041944,0.375434758
1139,2461,57222,-117.565,Solar Photovoltaic,S008C,34.041944,0.375434758
1140,2461,57222,-117.565,Solar Photovoltaic,S008D,34.041944,0.375434758
1141,2461,57223,-117.571666,Solar Photovoltaic,S009A,34.042778,0.346393151
1142,2461,57223,-117.571666,Solar Photovoltaic,S009B,34.042778,0.346393151
1143,1329,57224,-117.516944,Solar Photovoltaic,S010A,34.075,1.019596864
1144,1329,57224,-117.516944,Solar Photovoltaic,S010B,34.075,1.019596864
1145,1329,57224,-117.516944,Solar Photovoltaic,S010C,34.075,1.019596864
1146,9160,57225,-117.241388,Solar Photovoltaic,S011A,34.075833,0.415068541
1147,9160,57225,-117.241388,Solar Photovoltaic,S011B,34.075833,0.415068541
1148,9160,57225,-117.241388,Solar Photovoltaic,S011C,34.075833,0.415068541
1149,9160,57225,-117.241388,Solar Photovoltaic,S011D,34.075833,0.415068541
1150,9160,57225,-117.241388,Solar Photovoltaic,S011E,34.075833,0.415068541
1151,9160,57225,-117.241388,Solar Photovoltaic,S011F,34.075833,0.415068541
1152,9160,57225,-117.241388,Solar Photovoltaic,S011G,34.075833,0.415068541
1153,2461,57226,-117.561666,Solar Photovoltaic,S012A,34.042222,0.635687978
1154,9679,57227,-117.23557,Solar Photovoltaic,S013A,34.083499,0.517608145
1155,9679,57227,-117.23557,Solar Photovoltaic,S013B,34.083499,0.517608145
1156,9679,57227,-117.23557,Solar Photovoltaic,S013C,34.083499,0.517608145
1157,9679,57227,-117.23557,Solar Photovoltaic,S013D,34.083499,0.517608145
1158,9679,57227,-117.23557,Solar Photovoltaic,S013E,34.083499,0.517608145
1159,9679,57227,-117.23557,Solar Photovoltaic,S013F,34.083499,0.517608145
1160,9679,57227,-117.23557,Solar Photovoltaic,S013G,34.083499,0.517608145
1161,1348,57229,-117.516666,Solar Photovoltaic,S015A,34.079167,1.061826424
1162,1348,57229,-117.516666,Solar Photovoltaic,S015B,34.079167,1.061826424
1163,1348,57229,-117.516666,Solar Photovoltaic,S015C,34.079167,1.061826424
1164,1348,57229,-117.516666,Solar Photovoltaic,S015D,34.079167,1.061826424
1165,1348,57229,-117.516666,Solar Photovoltaic,S015E,34.079167,1.061826424
1166,1348,57229,-117.516666,Solar Photovoltaic,S015F,34.079167,1.061826424
1167,1348,57229,-117.516666,Solar Photovoltaic,S015G,34.079167,1.061826424
1168,9679,57230,-117.233611,Solar Photovoltaic,S016A,34.085556,0.80821716
1169,9679,57230,-117.233611,Solar Photovoltaic,S016B,34.085556,0.80821716
1170,9679,57230,-117.233611,Solar Photovoltaic,S016C,34.085556,0.80821716
1171,1355,57231,-117.503333,Solar Photovoltaic,S017A,34.072778,0.527153613
1172,1355,57231,-117.503333,Solar Photovoltaic,S017B,34.072778,0.527153613
1173,1355,57231,-117.503333,Solar Photovoltaic,S017C,34.072778,0.527153613
1174,1355,57231,-117.503333,Solar Photovoltaic,S017D,34.072778,0.527153613
1175,1355,57231,-117.503333,Solar Photovoltaic,S017E,34.072778,0.527153613
1176,1355,57231,-117.503333,Solar Photovoltaic,S017F,34.072778,0.527153613
1177,1355,57231,-117.503333,Solar Photovoltaic,S017G,34.072778,0.527153613
1178,1348,57232,-117.516388,Solar Photovoltaic,S018A,34.083333,0.952921423
1179,1348,57232,-117.516388,Solar Photovoltaic,S018B,34.083333,0.952921423
1180,1348,57232,-117.516388,Solar Photovoltaic,S018C,34.083333,0.952921423
1181,9182,57236,-117.520277,Solar Photovoltaic,S023A,34.080833,1.11715777
1182,9182,57236,-117.520277,Solar Photovoltaic,S023B,34.080833,1.11715777
1183,9182,57236,-117.520277,Solar Photovoltaic,S023C,34.080833,1.11715777
1184,9182,57236,-117.520277,Solar Photovoltaic,S023D,34.080833,1.11715777
1185,9182,57236,-117.520277,Solar Photovoltaic,S023E,34.080833,1.11715777
1186,1288,57245,-117.425324,Solar Photovoltaic,S026A,34.131214,1.554454243
1187,1288,57245,-117.425324,Solar Photovoltaic,S026B,34.131214,1.554454243
1188,1288,57245,-117.425324,Solar Photovoltaic,S026C,34.131214,1.554454243
1189,1288,57245,-117.425324,Solar Photovoltaic,S026D,34.131214,1.554454243
1190,1288,57245,-117.425324,Solar Photovoltaic,S026E,34.131214,1.554454243
1191,1288,57245,-117.425324,Solar Photovoltaic,S026F,34.131214,1.554454243
1192,1288,57245,-117.425324,Solar Photovoltaic,S026G,34.131214,1.554454243
1193,1288,57245,-117.425324,Solar Photovoltaic,S026H,34.131214,1.554454243
1194,1288,57245,-117.425324,Solar Photovoltaic,S026I,34.131214,1.554454243
1195,1288,57245,-117.425324,Solar Photovoltaic,S026J,34.131214,1.554454243
1196,1288,57245,-117.425324,Solar Photovoltaic,SO26K,34.131214,1.554454243
1197,1288,57245,-117.425324,Solar Photovoltaic,SO26L,34.131214,1.554454243
1198,1288,57246,-117.421666,Solar Photovoltaic,S027A,34.131111,1.242335828
1199,1288,57246,-117.421666,Solar Photovoltaic,S027B,34.131111,1.242335828
1200,1288,57246,-117.421666,Solar Photovoltaic,S027C,34.131111,1.242335828
1201,1288,57246,-117.421666,Solar Photovoltaic,S027D,34.131111,1.242335828
1202,1301,57247,-117.274166,Solar Photovoltaic,S028A,34.094167,0.96681563
1203,1301,57247,-117.274166,Solar Photovoltaic,S028B,34.094167,0.96681563
1204,1301,57247,-117.274166,Solar Photovoltaic,S028C,34.094167,0.96681563
1205,1301,57247,-117.274166,Solar Photovoltaic,S028D,34.094167,0.96681563
1206,1301,57247,-117.274166,Solar Photovoltaic,S028E,34.094167,0.96681563
1207,1301,57247,-117.274166,Solar Photovoltaic,S028F,34.094167,0.96681563
1208,1301,57247,-117.274166,Solar Photovoltaic,S028G,34.094167,0.96681563
1209,2106,57267,-121.765,Natural Gas Fired Combustion Turbine,1,38.016944,0.299443721
1210,2106,57267,-121.765,Natural Gas Fired Combustion Turbine,2,38.016944,0.299443721
1211,2106,57267,-121.765,Natural Gas Fired Combustion Turbine,3,38.016944,0.299443721
1212,2106,57267,-121.765,Natural Gas Fired Combustion Turbine,4,38.016944,0.299443721
1213,2892,57282,-118.353422,Onshore Wind Turbine,AW01,35.033725,0.192039882
1214,419,57291,-118.295278,Onshore Wind Turbine,AW02,35.023889,1.583048975
1215,419,57292,-118.295278,Onshore Wind Turbine,AW03,35.023889,1.583048975
1216,2968,57293,-118.242222,Onshore Wind Turbine,AW04,35.008611,4.558824106
1217,2968,57294,-118.242222,Onshore Wind Turbine,AW05,35.008611,4.558824106
1218,657,57295,-118.5047,Solar Photovoltaic,1,34.7892,1.595322495
1219,3207,57301,-116.5603,Onshore Wind Turbine,DEC,33.8942,0.958273758
1220,2472,57302,-116.5825,Onshore Wind Turbine,1,33.9053,0.333604979
1221,1976,57305,-117.435277,Solar Photovoltaic,1,34.550833,0.248138198
1222,492,57308,-118.430833,Solar Photovoltaic,1,34.319722,2.237859128
1223,2257,57309,-118.27722,Solar Photovoltaic,1,33.7331,4.259076952
1224,2256,57310,-118.241405,Solar Photovoltaic,1,33.794283,0.560024065
1225,2752,57311,-118.206903,Solar Photovoltaic,1,34.1283,1.969977681
1226,667,57313,-118.229722,Solar Photovoltaic,1,34.0578,0.876593027
1227,2585,57314,-118.28493,Solar Photovoltaic,1,33.783102,1.509816414
1228,629,57323,-118.135,Solar Thermal without Energy Storage,UNIT1,34.7306,3.484496464
1229,9263,57331,-117.339144,Solar Thermal without Energy Storage,MSP1,35.017717,1.291823143
1230,9263,57331,-117.339144,Solar Thermal without Energy Storage,MSP2,35.017717,1.291823143
1231,166,57340,-120.879,Solar Photovoltaic,1,36.627,18.59126783
1232,453,57359,-120.11,Solar Photovoltaic,1,35.989722,1.441705346
1233,453,57360,-120.110277,Solar Photovoltaic,1,35.983056,0.827261252
1234,453,57361,-120.110277,Solar Photovoltaic,1,35.982778,0.80709397
1235,2275,57364,-114.6344,Conventional Hydroelectric,1,32.7792,0.003909663
1236,2275,57364,-114.6344,Conventional Hydroelectric,2,32.7792,0.003909663
1237,657,57378,-118.42444,Solar Photovoltaic,AVSR,34.780278,7.055713393
1238,9723,57394,-114.998055,Solar Thermal without Energy Storage,GEN01,33.665,13.97960468
1239,9723,57394,-114.998055,Solar Thermal without Energy Storage,GEN02,33.665,13.97960468
1240,2510,57422,-121.7294,Solar Photovoltaic,1,38.659722,3.391224708
1241,1527,57439,-119.91663,Solar Photovoltaic,HPR2,35.323739,12.8713181
1242,1527,57439,-119.91663,Solar Photovoltaic,HPR2A,35.323739,12.8713181
1243,1527,57439,-119.91663,Solar Photovoltaic,HPR2B,35.323739,12.8713181
1244,1527,57439,-119.91663,Solar Photovoltaic,HPR2C,35.323739,12.8713181
1245,1527,57439,-119.91663,Solar Photovoltaic,HPR2D,35.323739,12.8713181
1246,1879,57441,-119.074722,Solar Photovoltaic,S42A,36.028056,5.663049022
1247,1879,57441,-119.074722,Solar Photovoltaic,S42B,36.028056,5.663049022
1248,1879,57441,-119.074722,Solar Photovoltaic,S42C,36.028056,5.663049022
1249,1879,57441,-119.074722,Solar Photovoltaic,S42D,36.028056,5.663049022
1250,1879,57441,-119.074722,Solar Photovoltaic,S42E,36.028056,5.663049022
1251,1879,57441,-119.074722,Solar Photovoltaic,S42F,36.028056,5.663049022
1252,1879,57441,-119.074722,Solar Photovoltaic,S42G,36.028056,5.663049022
1253,1879,57441,-119.074722,Solar Photovoltaic,S42H,36.028056,5.663049022
1254,1879,57441,-119.074722,Solar Photovoltaic,S42I,36.028056,5.663049022
1255,1879,57441,-119.074722,Solar Photovoltaic,S42J,36.028056,5.663049022
1256,1375,57455,-116.35083,Solar Photovoltaic,SB1,33.298889,3.126031936
1257,3207,57459,-116.5527,Onshore Wind Turbine,1,33.8816,2.28243591
1258,599,57460,-118.1267,Other Waste Biomass,CL00,34.1358,2.448077577
1259,599,57460,-118.1267,Other Waste Biomass,CL01,34.1358,2.448077577
1260,599,57460,-118.1267,Other Waste Biomass,CL02,34.1358,2.448077577
1261,599,57460,-118.1267,Other Waste Biomass,CL03,34.1358,2.448077577
1262,599,57460,-118.1267,Other Waste Biomass,CL04,34.1358,2.448077577
1263,599,57460,-118.1267,Other Waste Biomass,CL05,34.1358,2.448077577
1264,599,57460,-118.1267,Other Waste Biomass,CL06,34.1358,2.448077577
1265,599,57460,-118.1267,Other Waste Biomass,CL07,34.1358,2.448077577
1266,599,57460,-118.1267,Other Waste Biomass,CL08,34.1358,2.448077577
1267,599,57460,-118.1267,Other Waste Biomass,CL09,34.1358,2.448077577
1268,599,57460,-118.1267,Other Waste Biomass,CL10,34.1358,2.448077577
1269,3205,57475,-115.573303,Geothermal,HRP1,33.204635,0.032628473
1270,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG1,33.934167,0.360455309
1271,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG2,33.934167,0.360455309
1272,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG3,33.934167,0.360455309
1273,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG4,33.934167,0.360455309
1274,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG5,33.934167,0.360455309
1275,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG6,33.934167,0.360455309
1276,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG7,33.934167,0.360455309
1277,2471,57482,-116.571388,Natural Gas Fired Combustion Turbine,CTG8,33.934167,0.360455309
1278,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG1,37.789167,0.93316381
1279,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG2,37.789167,0.93316381
1280,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG3,37.789167,0.93316381
1281,2944,57483,-121.601944,Natural Gas Fired Combustion Turbine,CTG4,37.789167,0.93316381
1282,3044,57484,-118.4612,Onshore Wind Turbine,GEN1,34.9349,8.736299471
1283,9241,57490,-115.658284,Solar Photovoltaic,56819,32.663289,8.109910003
1284,9500,57491,-115.779311,Solar Photovoltaic,56819,32.772225,2.396195468
1285,218,57497,-120.106944,Solar Photovoltaic,1,36.531389,0.220350422
1286,9589,57498,-120.103333,Solar Photovoltaic,1,36.400278,3.172707509
1287,9589,57499,-120.124898,Solar Photovoltaic,1,36.378726,2.862996717
1288,1200,57506,-121.3911,Solar Photovoltaic,SEIM,38.4869,0.68153338
1289,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT1,34.008709,0.469296814
1290,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT2,34.008709,0.469296814
1291,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT3,34.008709,0.469296814
1292,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT4,34.008709,0.469296814
1293,9345,57515,-117.944864,Natural Gas Fired Combustion Turbine,GT5,34.008709,0.469296814
1294,179,57522,-120.343543,Solar Photovoltaic,1,36.425085,0.499591417
1295,195,57523,-120.030555,Solar Photovoltaic,1,36.181389,6.604093109
1296,2461,57534,-117.571944,Solar Photovoltaic,S32A,34.031667,1.415530993
1297,2461,57534,-117.571944,Solar Photovoltaic,S32B,34.031667,1.415530993
1298,2461,57534,-117.571944,Solar Photovoltaic,S32C,34.031667,1.415530993
1299,2461,57535,-117.569166,Solar Photovoltaic,S33A,34.0325,1.283589321
1300,2461,57535,-117.569166,Solar Photovoltaic,S33B,34.0325,1.283589321
1301,1352,57544,-117.324167,Other Natural Gas,FC01,34.185833,1.849244813
1302,9359,57555,-116.917777,Natural Gas Fired Combustion Turbine,CTG1,32.573889,0.605528359
1303,9359,57555,-116.917777,Natural Gas Fired Combustion Turbine,CTG2,32.573889,0.605528359
1304,9359,57555,-116.917777,Natural Gas Fired Combustion Turbine,CTG3,32.573889,0.605528359
1305,2412,57557,-122.0153,Landfill Gas,S-14,37.4194,1.416478767
1306,2412,57557,-122.0153,Landfill Gas,S-15,37.4194,1.416478767
1307,3057,57559,-122.481758,Solar Photovoltaic,1,37.750894,5.426288146
1308,3168,57564,-119.5522,Natural Gas Fired Combined Cycle,CTG,36.6842,0.129750781
1309,3168,57564,-119.5522,Natural Gas Fired Combined Cycle,STG2,36.6842,0.129750781
1310,417,57566,-118.369444,Onshore Wind Turbine,2.5P2,35.155278,3.515555077
1311,417,57566,-118.369444,Onshore Wind Turbine,2.8P3,35.155278,3.515555077
1312,114,57573,-122.0697,Natural Gas Fired Combustion Turbine,S188,37.9978,0.477352615
1313,1518,57579,-120.8917,Solar Photovoltaic,1,37.8583,4.633673586
1314,1518,57579,-120.8917,Solar Photovoltaic,2,37.8583,4.633673586
1315,3028,57580,-121.0564,Natural Gas Internal Combustion Engine,CG1,38.6183,3.397259373
1316,3028,57580,-121.0564,Natural Gas Internal Combustion Engine,CG2,38.6183,3.397259373
1317,3028,57580,-121.0564,Solar Photovoltaic,PV1,38.6183,3.397259373
1318,3028,57580,-121.0564,Solar Photovoltaic,PV2,38.6183,3.397259373
1319,2502,57584,-117.2392,Batteries,BS1,32.8747,1.850341426
1320,2502,57584,-117.2392,Natural Gas Fired Combined Cycle,NT2,32.8747,1.850341426
1321,2502,57584,-117.2392,Natural Gas Fired Combined Cycle,ST1,32.8747,1.850341426
1322,2502,57584,-117.2392,Natural Gas Fired Combined Cycle,STG,32.8747,1.850341426
1323,2522,57585,-119.1831,Natural Gas Fired Combustion Turbine,1,34.1414,0.13157318
1324,427,57621,-118.218333,Onshore Wind Turbine,GEN1,35.0775,3.916757271
1325,1474,57626,-121.521666,Onshore Wind Turbine,WTG1,37.714167,2.530776385
1326,2883,57655,-118.96864,Solar Photovoltaic,BC01,35.411817,1.088095753
1327,2599,57656,-117.511667,Solar Photovoltaic,1,33.826389,1.575185424
1328,1158,57669,-121.41278,Solar Photovoltaic,PV1,38.364722,1.660931691
1329,1174,57670,-121.278888,Solar Photovoltaic,PV1,38.253056,2.011216788
1330,1174,57671,-121.3375,Solar Photovoltaic,PV1,38.237778,3.632384504
1331,767,57682,-120.1572,Solar Photovoltaic,1,36.9408,4.368487459
1332,626,57683,-118.0175,Solar Photovoltaic,1,33.881667,0.825316104
1333,1527,57695,-120.068611,Solar Photovoltaic,TPZ1,35.405556,3.779596977
1334,1527,57695,-120.068611,Solar Photovoltaic,TPZ2,35.405556,3.779596977
1335,1527,57695,-120.068611,Solar Photovoltaic,TPZ3,35.405556,3.779596977
1336,1527,57695,-120.068611,Solar Photovoltaic,TPZ4,35.405556,3.779596977
1337,1527,57695,-120.068611,Solar Photovoltaic,TPZ5,35.405556,3.779596977
1338,1087,57697,-121.162879,Solar Photovoltaic,1,38.613508,1.934964004
1339,1087,57698,-121.1703,Solar Photovoltaic,1,38.6086,2.686414897
1340,2121,57700,-121.718055,Onshore Wind Turbine,1,37.790833,0.856561458
1341,2380,57701,-121.821944,Onshore Wind Turbine,1,38.116667,1.003591924
1342,760,57702,-118.175645,Other Gases,1,33.811182,0.034964819
1343,419,57708,-118.334492,Solar Photovoltaic,INV,34.938261,10.45525059
